,rec,lig,pocket_change,backbone_change
470,2VT4,2YCZ,0.8799384503876327,0.24549796333167367
471,2VT4,2Y04,0.5807401189123116,0.40169297977435464
472,2VT4,2Y02,0.7228151141123084,0.5835548388969108
473,2VT4,4AMJ,0.8494545308608342,0.6436279118317423
474,2VT4,2YCW,0.7865151301786888,0.1707219962395012
475,2VT4,5A8E,0.3126879758965322,0.3284804027640001
476,2VT4,4AMI,0.31116330117801505,0.2583280375801279
477,5F8U,2YCZ,0.8939231155895712,0.3910598135551361
478,5F8U,2Y04,0.9316099735710986,0.6416168054220529
479,5F8U,2Y03,0.9803618418263181,0.48837014650774907
480,5F8U,2Y02,0.7352991228064942,0.5797297262997264
481,5F8U,3ZPR,0.5635118454833047,0.320051297971643
482,5F8U,4AMJ,0.8283465643148673,0.4361395418899788
483,5F8U,4AMI,0.7601645017806621,0.4802686748060926
484,4AMJ,4BVN,0.493246148197697,0.3365223405871974
485,4AMJ,2YCZ,0.9701141685389406,0.36069637508575
486,4AMJ,2Y04,0.5875638109040227,0.3846555045009199
487,4AMJ,2Y02,0.6179982646192976,0.3305478407129595
488,4AMJ,3ZPR,0.4738102116530061,0.14817950825490833
489,4AMJ,5A8E,0.48843255901493937,0.4587917828383588
490,4BVN,2YCZ,0.9999567961681638,0.35549173689412233
491,4BVN,2Y04,0.7983299279828132,0.6209752007930751
492,4BVN,2Y03,0.5586350097103422,0.40059955067373665
493,4BVN,4AMJ,1.128053458677293,0.9174228169170421
494,4BVN,2YCW,0.6118841146911078,0.43618822389728346
495,4BVN,5A8E,0.21210059523726,0.19609918125501966
496,4BVN,3ZPQ,0.7637595171256463,0.48251217601217056
497,2YCY,2Y04,0.6677856157266556,0.58352356421999
498,2YCY,2Y03,0.6602960334969854,0.549829064346366
499,2YCY,2Y02,0.8177524341010921,0.7710530461647888
500,2YCY,3ZPR,0.5644533424097828,0.40749355823129246
501,2YCY,4AMJ,1.04875050247347,0.8890580533475995
502,2YCY,5A8E,0.5489237465895355,0.3767515096187402
503,2YCY,4AMI,0.3667522826678865,0.31827975116240126
504,2YCW,4BVN,0.40962162606875363,0.2725657922614494
505,2YCW,2YCZ,0.8570952952459507,0.35678786881469765
506,2YCW,2Y04,0.6253924449055391,0.5217220113651114
507,2YCW,2Y03,0.5228748466537264,0.3820441728386916
508,2YCW,2Y02,0.8108996755356261,0.5278188609741034
509,2YCW,4AMJ,0.8150365934414533,0.5820138529279186
510,2YCW,5A8E,0.40689980213756766,0.30171479609362617
511,2YCW,4AMI,0.371431167916749,0.2667695634812943
512,2YCW,3ZPQ,0.4146040132522575,0.2975079830861687
513,3ZPQ,4BVN,0.5477557969054077,0.4105975689606109
514,3ZPQ,2YCZ,0.873155567027302,0.3955285301742698
515,3ZPQ,2Y04,0.5940653162742294,0.4882568483902713
516,3ZPQ,2Y03,0.6850979113587693,0.3961039425874644
517,3ZPQ,3ZPR,0.29877306798613246,0.12203431894348384
518,3ZPQ,2YCW,0.5639514494068931,0.26788217025934613
519,3ZPQ,5A8E,0.5459748594668178,0.45690571602173385
520,3ZPR,2Y03,0.6018379991930779,0.3660950696199008
521,3ZPR,2Y02,0.5228968781330505,0.29834543737084396
522,3ZPR,5A8E,0.5384221181921212,0.4432143950730841
523,3ZPR,3ZPQ,0.31615174509391203,0.14623725015649516
524,2YCX,2YCZ,0.8222797477784294,0.2442995818954377
525,2YCX,2Y04,1.14094973135265,0.7558652326969406
526,2YCX,2Y03,1.1513154400181744,0.6352125628480595
527,2YCX,2Y02,0.8662891244972558,0.6683989265401313
528,2YCX,3ZPR,0.4681331189109315,0.3533046843731336
529,2YCX,5A8E,0.48421249065994876,0.3566927949931142
530,2YCX,4AMI,0.7019363590624957,0.3858788670036239
531,2Y03,4BVN,0.6017264377458855,0.5068199877668599
532,2Y03,2YCZ,1.076990116409326,0.532539200435048
533,2Y03,2Y02,0.24906230205117413,0.16605232609030196
534,2Y03,3ZPR,0.55997160642304,0.3257592839983399
535,2Y03,4AMJ,0.6208258521005415,0.32286700048162265
536,2Y03,5A8E,0.7624670126992678,0.5410937226272972
537,2Y04,4BVN,0.5388346713327783,0.48162900660155383
538,2Y04,2YCZ,0.868907165806968,0.5040498983235687
539,2Y04,2Y02,0.3453876904529432,0.21082219996954818
540,2Y04,2YCW,0.589672328115755,0.41893385089841106
541,2Y04,5A8E,0.7435777372617818,0.6385242534330408
542,2Y04,4AMI,0.5868586462744422,0.4048923538198987
543,2Y04,3ZPQ,0.6904649607829247,0.3718998521107537
544,2YCZ,4BVN,0.40110969405720764,0.20770381556437484
545,2YCZ,2Y04,1.2997241407719036,0.5565770386927581
546,2YCZ,2Y02,0.98223856572627,0.610012112812342
547,2YCZ,3ZPR,0.5477337449154913,0.3158930198659027
548,2YCZ,2YCW,0.5502853300283812,0.25523453266881185
549,2YCZ,5A8E,0.4175604180267842,0.2910530449935195
550,5A8E,4BVN,0.19095005388038805,0.19970700761087148
551,5A8E,2YCZ,0.8414319661286875,0.4331476364936094
552,5A8E,2Y04,0.8212483207579949,0.635858003016397
553,5A8E,2Y02,1.0695839681225898,0.8313325898820518
554,5A8E,3ZPR,0.6195598755519433,0.4593881023398719
555,5A8E,3ZPQ,0.436999194846279,0.2111295021229069
556,3NY8,3D4S,1.0870123309752784,0.29196717852069093
557,3NY8,3PDS,1.1502126913289203,0.614462366626305
558,3NY8,5D6L,1.088463162722457,0.5229979286128517
559,3NY8,3P0G,1.1819437765431526,0.5696763492169414
560,3NY8,3NYA,0.7854770584188481,0.3127078508768194
561,3NY8,3NY9,0.9736521847780536,0.3151202151560565
562,5X7D,3D4S,0.6633038240225688,0.3055606868256013
563,5X7D,3PDS,0.9807051074060479,0.49128415911771434
564,5X7D,3NY8,0.7199557856794634,0.3826633638068841
565,5X7D,3P0G,0.9567972617017668,0.5500548024645228
566,5X7D,3NYA,0.40958050923888845,0.362058006402289
567,5X7D,3NY9,0.7203478936681136,0.4726597084584212
568,3NY9,3D4S,0.8242229561723462,0.23901906014188737
569,3NY9,3PDS,0.9555929155371122,0.4721681903728794
570,3NY9,5D6L,1.000472690168795,0.6236580259511875
571,3NY9,3NY8,0.8378256958053529,0.3662606409960765
572,3NY9,3P0G,1.0344020893022892,0.5855121215179447
573,3NY9,3NYA,0.3049391795519336,0.12896317303788696
574,5D5A,3D4S,0.688234985351463,0.32973878550553787
575,5D5A,3PDS,1.146624264657379,0.5443502381906176
576,5D5A,3NY8,0.7565730452026908,0.43797031862901387
577,5D5A,3P0G,0.9234458794686842,0.49239444118946524
578,5D5A,3NYA,0.5587296483989371,0.4816563436033351
579,5D5A,3NY9,0.7174100381167644,0.4396805658657201
580,5D6L,3D4S,0.449826852834359,0.3567246058858905
581,5D6L,3PDS,0.830703991775181,0.5565114554077035
582,5D6L,3NY8,1.132355837369262,0.4614172461016165
583,5D6L,3P0G,0.6238611587962059,0.5139369286854811
584,5D6L,3NYA,1.0519335988056933,0.5147777837734127
585,5D6L,3NY9,0.9686207211541963,0.5278686254308783
586,3D4S,3PDS,0.7430157193648738,0.5222917447812726
587,3D4S,5D6L,0.6210463892875143,0.469873387201275
588,3D4S,3NY8,1.0351737651901394,0.3156419762054114
589,3D4S,3P0G,0.6541713891245979,0.5307525654335405
590,3D4S,3NYA,0.8431889495547027,0.26845856291055487
591,3D4S,3NY9,0.9519245779860465,0.30432975536414447
592,3PDS,3D4S,0.7696327295934982,0.4982821601373176
593,3PDS,5D6L,0.9339367530489698,0.6333529821513432
594,3PDS,3NY8,1.2800454127181153,0.599319018315192
595,3PDS,3P0G,1.0014613724127268,0.9037298268841183
596,3PDS,3NYA,0.9211155751466686,0.48552613214944446
597,3PDS,3NY9,1.035630399478658,0.49831733530619415
598,5D5B,3D4S,0.48842863436145645,0.36385971045018034
599,5D5B,3PDS,1.0032061630760662,0.4799714835279282
600,5D5B,3NY8,0.8019447020117695,0.45798019295910236
601,5D5B,3P0G,0.8305334232427295,0.4767609463871806
602,5D5B,3NYA,0.6324113610851954,0.5495693768761132
603,5D5B,3NY9,0.7159536908906887,0.44715042211765765
604,2RH1,3D4S,0.44323873956019866,0.36738732210630864
605,2RH1,3PDS,0.8166081993339968,0.5720601366989315
606,2RH1,3NY8,1.196700024714858,0.49884967675643554
607,2RH1,3P0G,0.5431534355460286,0.5034155010194518
608,2RH1,3NYA,0.9216521060851341,0.5660519410796149
609,2RH1,3NY9,1.0115665749143112,0.577070908410165
610,3P0G,3D4S,0.986422976045891,0.9107833624596651
611,3P0G,3PDS,0.9686857948946959,0.8840941503407121
612,3P0G,5D6L,1.1281126530159729,1.0071841385212976
613,3P0G,3NY8,1.4815663343334657,1.1227302102464332
614,3P0G,3NYA,1.1366006574630576,0.9067137680342439
615,3P0G,3NY9,1.2744543392154537,0.9127819199202695
616,3NYA,3D4S,0.6873263600739646,0.31643870582698147
617,3NYA,3PDS,1.0553351348046962,0.4805195105300091
618,3NYA,5D6L,1.1835156448860915,0.6692817045161175
619,3NYA,3NY8,0.7280917219386278,0.5284944924702891
620,3NYA,3P0G,1.0635298957154236,0.7923968702613603
621,3NYA,3NY9,0.6492964681980473,0.25166306840694813
622,3QKL,4EKK,1.0486455549898646,0.3404790742468622
623,3QKL,4EKL,1.5896499740508914,1.1861062768571793
624,3QKL,3CQW,1.323399582342935,1.04854484882622
625,3QKL,3MVH,0.9656838374812963,0.6133189309903218
626,3QKL,3CQU,1.3276692822675848,0.7311094309335643
627,3QKL,3OW4,1.3641919403075213,1.2712266292275118
628,3QKL,3OCB,1.459331927430701,1.2758589263707802
629,3QKL,3QKM,1.4404057316863885,1.1147661189684588
630,3QKL,3QKK,0.4986629315461955,0.23668650151624637
631,3QKL,3MV5,1.2848102394327932,1.1244628940076233
632,3OCB,4EKK,0.6804543897063112,0.30124823650936167
633,3OCB,4EKL,0.9463717934451403,0.6261876715490332
634,3OCB,3CQW,0.9792371318864069,0.28440703865474876
635,3OCB,3MVH,1.549446740737142,1.087733423224643
636,3OCB,3CQU,1.5364589205353827,0.9662327618125981
637,3OCB,3QKM,1.3591724323479717,0.8540598729987646
638,3OCB,3QKK,1.5078441358618926,1.4705842376416252
639,3OCB,3MV5,1.1161189772728404,0.34982757657642366
640,3CQW,4EKK,0.8135025579337205,0.4009014841578928
641,3CQW,4EKL,1.1011858353168367,0.6327896390371189
642,3CQW,3MVH,1.3166722625842862,0.9673410291446685
643,3CQW,3CQU,1.519440867978103,1.0590283806919958
644,3CQW,3OW4,0.9470823137884633,0.4037400153564197
645,3CQW,3OCB,0.39368884806520676,0.20393381279228717
646,3CQW,3QKM,1.3094566418076599,0.7502162688185319
647,3CQW,3QKK,1.4573005927206164,1.355298245159837
648,3CQW,3MV5,0.3402516575656765,0.26462086085567743
649,3CQU,4EKK,0.9622771603510781,0.46734783619911896
650,3CQU,4EKL,2.8297021529676587,1.8003712513970953
651,3CQU,3CQW,1.2353932083795607,1.0649730630396248
652,3CQU,3MVH,2.77732793984378,1.732968571967932
653,3CQU,3QKL,3.0021138900274336,2.025684189971379
654,3CQU,3OW4,3.111553588489607,2.3132838463634666
655,3CQU,3OCB,3.0536601713125293,2.446880518686451
656,3CQU,3QKM,2.90920865405109,1.9710142993953783
657,3CQU,3QKK,2.984383245485104,2.044961063199004
658,3CQU,3MV5,1.27939443239228,1.0147446312578685
659,3MVH,4EKK,0.7532906633759721,0.3798986707004922
660,3MVH,4EKL,1.261091966899953,0.8447285408297198
661,3MVH,3CQW,0.9885559117711422,0.8064492319026435
662,3MVH,3QKL,1.0427041679298024,0.769620295990172
663,3MVH,3CQU,1.220606790042328,0.6940669196042185
664,3MVH,3OW4,0.9858435704788796,0.4393745554763056
665,3MVH,3OCB,0.37314766757703555,0.1854642822755886
666,3MVH,3QKM,1.4496223181395305,0.8539018613920974
667,3MVH,3QKK,1.0838417407162906,0.6872085564077328
668,3MVH,3MV5,0.7200457106301135,0.7256636617607359
669,3QKM,4EKK,1.3070022475114573,0.7276414810880424
670,3QKM,4EKL,1.00289048633747,0.28361020785578234
671,3QKM,3CQW,1.4028366571226905,0.4943145647145031
672,3QKM,3MVH,1.3467945671336088,0.7597701406785252
673,3QKM,3QKL,1.421488899260789,1.0423996723536881
674,3QKM,3OW4,1.2944213731849552,0.6366859508423289
675,3QKM,3OCB,1.4167349260698945,0.8163270722503873
676,3QKM,3QKK,1.3563031556403606,1.0052211008223324
677,3QKM,3MV5,1.0133537223825977,0.45713127217463495
678,3QKK,4EKK,0.9893934168637541,0.2068090907092822
679,3QKK,4EKL,1.3300501526073008,1.199959624320752
680,3QKK,3CQW,1.395924403047812,1.0745322026563255
681,3QKK,3MVH,0.910546911458219,0.5598171576506028
682,3QKK,3CQU,1.2575007325276961,0.6586844844081271
683,3QKK,3OW4,1.5984433528198343,1.2879108007813393
684,3QKK,3OCB,1.458694388376578,1.3022157719313137
685,3QKK,3QKM,1.6830979675938411,1.0886567411264214
686,3QKK,3MV5,1.3791490992982733,1.1784665884105496
687,3MV5,4EKL,1.0990173770791574,0.6013846900732889
688,3MV5,3CQW,0.6858007086175244,0.36449493213974277
689,3MV5,3MVH,0.6889490679156322,0.6868660713705417
690,3MV5,3QKL,1.5069308276692215,1.495398019021731
691,3MV5,3CQU,1.4677530202903448,1.0067004892220923
692,3MV5,3OW4,0.9473702357771027,0.35995694186944044
693,3MV5,3OCB,0.5520666955754868,0.5791631894380048
694,3MV5,3QKM,1.3278965124915887,0.8353794914509468
695,3MV5,3QKK,1.4832799754983166,1.4502622669217946
696,4EKL,4EKK,1.2946933765930602,0.7378285708753761
697,4EKL,3CQW,1.4920955611610012,0.5204257872165827
698,4EKL,3MVH,1.4897785032132673,1.035429178328162
699,4EKL,3QKL,1.7493735205169059,1.5815182127129792
700,4EKL,3CQU,1.3811567253574084,0.9287059096757524
701,4EKL,3OW4,1.4772374474641767,1.1607157633690233
702,4EKL,3OCB,1.4717908883122355,1.05607518671731
703,4EKL,3QKM,1.2586404040339192,0.9670896201145651
704,4EKL,3MV5,1.0088081646395803,0.422853008345296
705,3OW4,4EKL,0.9290355213876378,0.3859930375019739
706,3OW4,3CQW,0.703902117832701,0.3732557210992662
707,3OW4,3MVH,1.2778269260980628,0.6912057098529596
708,3OW4,3QKL,1.2491662492165798,1.1982094975420616
709,3OW4,3CQU,1.3929155480997155,0.9956875585673021
710,3OW4,3OCB,0.7338008196078435,0.3468385791690422
711,3OW4,3QKM,1.2262081911689744,0.5952886236562442
712,4EKK,4EKL,0.8949013578976022,0.5921018493468838
713,4EKK,3CQW,0.8307021636818833,0.45288229707066285
714,4EKK,3MVH,0.5645786039162303,0.45068503414247224
715,4EKK,3QKL,1.7823260799029004,1.7282026011927045
716,4EKK,3CQU,1.197884373146495,0.9064514603661908
717,4EKK,3OW4,1.101900589477521,0.33497014792366164
718,4EKK,3OCB,0.4595913204339063,0.37089351571576534
719,4EKK,3QKM,1.40237190008708,1.078642174762544
720,4EKK,3QKK,1.7126293819738116,1.7180568966131475
721,4EKK,3MV5,0.9920848445116363,0.31510692629645554
722,3E88,3D0E,0.6088999007299235,0.26092064566326173
723,3E88,2X39,0.8393633437223775,0.5249402823179029
724,3E88,2UW9,0.5814773504539182,0.44292324391479015
725,3E88,1O6L,0.46823884640635133,0.30846750234019815
726,3E88,3E87,0.9116308803835933,0.5427030342031757
727,3E88,2JDR,0.8784018017255688,0.42755329279730564
728,3E88,2XH5,1.4188650354293906,1.241303409262278
729,2JDR,3D0E,1.1041723326681776,0.8632334036000403
730,2JDR,3E88,2.4223842948374235,1.4385475313662737
731,2JDR,2X39,2.849533420454253,1.2785389121962611
732,2JDR,2UW9,3.217056173622466,1.636039323080796
733,2JDR,1O6L,0.5970413162699332,0.5450082568181879
734,2JDR,3E87,2.5790536155891237,1.2663293714208306
735,2JDR,2XH5,3.160446949276624,2.3492284751746535
736,2X39,3D0E,0.7969439315284356,0.4810793953344755
737,2X39,3E88,0.9052611501660722,0.565555115117257
738,2X39,2UW9,0.5900878759123096,0.39544873245466383
739,2X39,1O6L,0.7724286570959354,0.3386473091580684
740,2X39,3E87,1.0531973714005367,0.9682587464102761
741,2X39,2JDR,0.8907584282992819,0.3532198829543522
742,2X39,2XH5,1.3307413500813472,1.3326247194379752
743,3D0E,3E88,1.8353119268088651,0.6635328426938136
744,3D0E,2X39,2.394638498492317,0.7263564739662797
745,3D0E,2UW9,2.143602386282538,0.8140146946320587
746,3D0E,1O6L,2.1535092848650548,0.4472924099512527
747,3D0E,3E87,2.060443401464427,0.7398803957397434
748,3D0E,2JDR,1.1753179807053198,0.40931558729176204
749,3D0E,2XH5,2.2230622600100944,1.4917333158826631
750,2UW9,3D0E,0.8782743232528467,0.49518441009385583
751,2UW9,3E88,0.865529303611285,0.5768375529557691
752,2UW9,2X39,0.7966562344972281,0.4100285704331206
753,2UW9,1O6L,0.7505338179620968,0.4735934965769699
754,2UW9,3E87,1.051252720723368,0.9185610402229045
755,2UW9,2JDR,0.9057359249011634,0.3923157741751751
756,2UW9,2XH5,1.3188035239162343,1.4090482096588661
757,1O6L,3D0E,0.6875411493583993,0.5130709624408695
758,1O6L,3E88,0.9995475679424718,0.7544162202215255
759,1O6L,2X39,0.8520579325551213,0.6044432912256466
760,1O6L,2UW9,0.46072087783464655,0.3751093173996079
761,1O6L,3E87,1.1429581748575424,0.9864122636332909
762,1O6L,2JDR,0.7192757051367719,0.4088814949628774
763,1O6L,2XH5,1.7772068323636392,1.8071385583930106
764,3E87,3D0E,0.7872107472356945,0.37659792883126686
765,3E87,3E88,0.9707725518206728,0.3521333790862018
766,3E87,2X39,1.278992168957249,0.4219715630229131
767,3E87,2UW9,1.2076873512882127,0.5163855149014163
768,3E87,1O6L,1.1051521765500594,0.4778849233863713
769,3E87,2JDR,0.9713288461034848,0.894661947329828
770,3E87,2XH5,1.6129585704536868,1.1597688946030973
771,1O6K,3D0E,0.7514354847688416,0.5848557891631464
772,1O6K,3E88,0.8256464045183736,0.8214533191579151
773,1O6K,2X39,0.9204217808792776,0.7033202210468096
774,1O6K,2UW9,0.5012631317708568,0.44650083986483163
775,1O6K,3E87,1.126168765051953,1.1184960885045592
776,1O6K,2JDR,0.7432291167601013,0.42131634378274696
777,1O6K,2XH5,1.843815027101869,1.9006530456661461
778,2XH5,3D0E,0.9095315887001253,0.5523461776820766
779,2XH5,3E88,0.8852970756124252,0.5144690113470041
780,2XH5,2X39,0.5902094389436534,0.3501442559860156
781,2XH5,2UW9,0.4903420521686876,0.36554445694060267
782,2XH5,1O6L,0.9234187892142831,0.49943857368938716
783,2XH5,3E87,0.8221237487953583,0.6845393828456233
784,2XH5,2JDR,1.0034116366782673,0.5139096061890012
785,3GQZ,3GR2,0.24850665987051454,0.12016343037713488
786,3GTC,4KEN,1.0396036966815037,0.41291195879301734
787,1XGJ,3GQZ,3.1728763788007117,2.9958198794320063
788,1XGJ,1KVL,1.0261633570217354,0.1750771258617186
789,1XGJ,3GTC,0.2883016360226436,0.19853060217508153
790,1C3B,4KZ3,0.3202829998610602,0.19834985925547138
791,1C3B,2PU2,0.6771196230142559,0.3766784105838828
792,3FKV,4KZ7,0.5464168029816111,0.3554915610812715
793,3FKV,4JXW,0.44839527289515,0.26895352758422597
794,3FKV,1XGJ,0.41607614344354915,0.22909823220618508
795,1KDW,3GV9,0.29296011943427874,0.15668758725565857
796,1KDW,3O87,0.3104148286626444,0.2683449272857601
797,1KDW,5GZW,0.8138132873495412,0.29000057471207386
798,1KDW,2HDR,0.34329977182243154,0.266374736039289
799,3GR2,4LV1,0.7688988350912308,0.15528811931374734
800,3GR2,3O87,0.23741591579582688,0.20994205549786063
801,3GR2,1PI5,0.29460101832817914,0.17171155215318926
802,4JXG,1KDW,1.0392053017045821,0.31658542817592483
803,4JXG,2HDR,0.4736574390476915,0.39395579278221876
804,1I5Q,4KG2,0.3362825048629854,0.28531736715454437
805,3GV9,1GA9,0.5878558765935498,0.2837789632795231
806,3GV9,1KDS,0.8702704818264625,0.15382620062915114
807,2HDR,1LL5,0.45902840666455524,0.35800261870550626
808,2HDR,3BM6,0.9755948663679929,0.24743686063317247
809,2HDR,1KE3,1.0742083879370365,0.31216776625032006
810,1PI5,1KDW,0.3529719889736302,0.20512679005922257
811,1PI5,1IEM,0.2424650195683612,0.16012557572105793
812,1PI5,2HDR,0.3175272911816578,0.274148226330207
813,1KE3,3O88,0.45056851604869225,0.18648860555004437
814,1KE3,4LV2,0.1843286860912568,0.16747089299338114
815,4KEN,1FSW,1.0006553789891903,0.4944201148820733
816,1GA9,3GTC,0.38797551469132724,0.3137205307731256
817,1GA9,3O88,0.6234725523464618,0.26193224314696373
818,4E3J,3O86,0.15474213722272853,0.1476609291586629
819,4E3J,3O88,0.6630608038706777,0.24547616066442193
820,4E3J,1KDS,0.23916506900581844,0.17064583206161366
821,1MXO,4E3J,0.2968504112624178,0.29766472030505353
822,2PU2,1C3B,0.5164236736578656,0.22877218861940823
823,4KG2,4KZ7,0.9448272725741993,0.37852291872487637
824,3IXB,3GQZ,3.2397405105590753,3.202893106240045
825,3IXB,1IEL,0.4006921597642656,0.278207880909222
826,3IXB,3GSG,0.3275612138779694,0.22779201039544686
827,3IXB,1PI5,0.39292817204559993,0.3521473413217828
828,3IXB,4LV2,0.18348068369810067,0.21433618453261635
829,2FFY,2I72,0.4890818779441058,0.15209454296588062
830,2FFY,4KG2,0.577491037918689,0.2687461627633039
831,1IEM,1KE0,1.098765307060612,0.17547193507795025
832,1IEM,4E3M,0.5887880428261093,0.2941822942024587
833,4LV1,1FSY,1.058316863388907,0.18140975717971006
834,4LV1,1L2S,0.2715982110311009,0.24487226991112823
835,4E3K,4E3M,0.10602259979205689,0.09898412571143418
836,4E3L,1I5Q,0.6232609786636351,0.3865591804627082
837,4E3L,1FCM,1.5677911212913536,1.0777822716114802
838,4E3O,4E3L,0.23516642110223832,0.16706510706907157
839,4E3O,3GTC,1.138118333226178,0.19623673749544887
840,4E3O,5JOC,0.4873073082751919,0.396915048285596
841,4E3O,4JXW,0.24235708065879655,0.2109874403844933
842,4E3O,1XGJ,0.18685762689083021,0.138162947276032
843,4E3O,2HDR,0.4109226892272305,0.34595857170090955
844,1KDS,3GR2,0.3227560789303384,0.1732094108297832
845,1KDS,1IEM,0.3543466825420717,0.2843460333232528
846,4LV3,1I5Q,0.48627591022953753,0.3711310415473217
847,4LV3,1GA9,0.30483435522752983,0.2683905736049599
848,4LV3,3O88,0.22885987798213966,0.17704362299852602
849,4LV3,1FSY,0.22226924075232574,0.2331913377464946
850,3O87,3GR2,0.8418642356724442,0.22937196864481788
851,3O87,4KEN,1.023499488470097,0.4819657664191513
852,5GZW,3O88,0.6724237363146996,0.2556403723984137
853,5GZW,1L2S,0.3161137794665513,0.24054075983678314
854,2PU4,4E3N,0.6772896352373927,0.21854213933854225
855,3O88,1IEL,1.3168255920963867,1.2063155775862606
856,3O88,4KZ3,0.3938533737319003,0.3531496377835706
857,3GSG,3O87,0.2602855373923215,0.2154553317975659
858,3GSG,4E3O,0.27647248010980063,0.1111879040183772
859,1KVL,4LV1,0.8575909342608024,0.2698266109930604
860,4KZ8,3GTC,1.2476474628232779,0.2677866954979555
861,4LV2,1PI4,0.7942692553536236,0.23832181124329652
862,4LV2,4KG2,0.8229589502125485,0.4252900186931267
863,2I72,1C3B,0.19591467055719625,0.14284677105205967
864,2I72,3GV9,0.2619053665976151,0.18366454929208736
865,2I72,2HDR,0.39247420297390206,0.2946859345133395
